import_batch_id,staging_object_key,staging_actor_key,interaction_type,direction,status,subject,body,source,occurred_at,resolved_at,is_actionable,demand_topic_code,source_sheet,raw_source_data,resolution_status,is_approved
old-data-berta2-all-20260501-01,rec2VkaNFgTUZQarj,VaMa4332wy,note,internal,done,Promotion SIT (reunion.fr),Kaz A Melina 1 : réouverture à faire,import_berta2_crm,2022-09-09 00:00:00,2022-09-12 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""23317906"",""Prestataires"":""VaMa4332wy"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""Kaz A Melina 1 : réouverture à faire"",""Humeur"":""🤔"",""Date"":""09/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""12/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""rec2VkaNFgTUZQarj"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,rec2VkaNFgTUZQarj,VaMa4332wy,note,internal,done,Accompagnement Taxe de séjour,réouverture de kaz a melina 1 : document mairie ok + assurance ok // attention pas classé pour le moment mais en projet! à suivre....,import_berta2_crm,2022-09-09 00:00:00,2022-09-09 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""26db9f79"",""Prestataires"":""VaMa4332wy"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""réouverture de kaz a melina 1 : document mairie ok + assurance ok // attention pas classé pour le moment mais en projet! à suivre...."",""Humeur"":""😃"",""Date"":""09/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""09/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""rec2VkaNFgTUZQarj"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,6da7bb3a,f0c8fbce,note,internal,done,Promotion Facebook,Demande de promotion sur Facebook,import_berta2_crm,2022-09-12 00:00:00,2022-11-09 00:00:00,true,Promotion Facebook,CRM,"{""ID"":""3f6c8f36"",""Prestataires"":""f0c8fbce"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion Facebook"",""Sous-catégorie"":"""",""Message"":""Demande de promotion sur Facebook"",""Humeur"":""😃"",""Date"":""12/09/2022"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""09/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""6da7bb3a"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,reckQiiEhivZGcoy1,MaJo8668pe,note,internal,done,Labels et classements étoiles,Envoie des informations classements,import_berta2_crm,2022-09-12 00:00:00,2022-09-12 00:00:00,true,Labels et classements étoiles,CRM,"{""ID"":""781f3e41"",""Prestataires"":""MaJo8668pe"",""Nom_Presta"":"""",""Objet_du_Contact"":""Labels et classements étoiles"",""Sous-catégorie"":"""",""Message"":""Envoie des informations classements"",""Humeur"":""🤔"",""Date"":""12/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""12/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""reckQiiEhivZGcoy1"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,02f9f539,d571cb3c,note,internal,done,Promotion SIT (reunion.fr),Nouveau prestas,import_berta2_crm,2022-09-15 00:00:00,2022-11-17 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""108979df"",""Prestataires"":""d571cb3c"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""Nouveau prestas"",""Humeur"":""🤔"",""Date"":""15/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""17/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""02f9f539"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,02f9f539,d571cb3c,note,internal,done,Promotion  Explore,demande de promo pour les 2 chalets,import_berta2_crm,2022-09-15 00:00:00,2022-11-10 00:00:00,true,Promotion  Explore,CRM,"{""ID"":""7ec06a55"",""Prestataires"":""d571cb3c"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion  Explore"",""Sous-catégorie"":"""",""Message"":""demande de promo pour les 2 chalets"",""Humeur"":""😃"",""Date"":""15/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""10/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""02f9f539"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recfcEj0VScC9avif,VeJe6124sx,note,internal,done,Promotion Facebook,programmation post facebook pour la semaine du 15 octobre 2022 - recontacter le presta avant de publier,import_berta2_crm,2022-09-15 00:00:00,2022-11-10 00:00:00,true,Promotion Facebook,CRM,"{""ID"":""74c0eac4"",""Prestataires"":""VeJe6124sx"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion Facebook"",""Sous-catégorie"":"""",""Message"":""programmation post facebook pour la semaine du 15 octobre 2022 - recontacter le presta avant de publier"",""Humeur"":""😃"",""Date"":""15/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""10/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recfcEj0VScC9avif"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recEqFurEd2CSBjqg,VeJe6124sx,note,internal,done,Promotion  Explore,programmation post explore fb : après la semaine du 15 octobre 2022 - voir avec le presta si sa page fb est à jour avant,import_berta2_crm,2022-09-15 00:00:00,2022-11-10 00:00:00,true,Promotion  Explore,CRM,"{""ID"":""214e74ed"",""Prestataires"":""VeJe6124sx"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion  Explore"",""Sous-catégorie"":"""",""Message"":""programmation post explore fb : après la semaine du 15 octobre 2022 - voir avec le presta si sa page fb est à jour avant"",""Humeur"":""😃"",""Date"":""15/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""10/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recEqFurEd2CSBjqg"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,02f9f539,d571cb3c,note,internal,done,"Problème  juridique, Sirene",siren en cours de modification : erreur au niveau de l'adressage + noms des chalets,import_berta2_crm,2022-09-15 00:00:00,2022-11-09 00:00:00,true,"Problème  juridique, Sirene",CRM,"{""ID"":""b79547fe"",""Prestataires"":""d571cb3c"",""Nom_Presta"":"""",""Objet_du_Contact"":""Problème  juridique, Sirene"",""Sous-catégorie"":"""",""Message"":""siren en cours de modification : erreur au niveau de l'adressage + noms des chalets"",""Humeur"":""🤔"",""Date"":""15/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""09/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""02f9f539"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,02f9f539,d571cb3c,note,internal,done,Promotion Facebook,promo fb à faire,import_berta2_crm,2022-09-15 00:00:00,2022-09-28 00:00:00,true,Promotion Facebook,CRM,"{""ID"":""0d8f651f"",""Prestataires"":""d571cb3c"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion Facebook"",""Sous-catégorie"":"""",""Message"":""promo fb à faire"",""Humeur"":""😃"",""Date"":""15/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""28/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""02f9f539"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,02f9f539,d571cb3c,note,internal,done,Accompagnement Taxe de séjour,Ouverture de compte,import_berta2_crm,2022-09-15 00:00:00,2022-09-22 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""f4ce1d26"",""Prestataires"":""d571cb3c"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Ouverture de compte"",""Humeur"":""😃"",""Date"":""15/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""22/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""02f9f539"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recEqFurEd2CSBjqg,VeJe6124sx,note,internal,done,Accompagnement Taxe de séjour,accompagnement à la télédéclaration + activation du registre des séjours,import_berta2_crm,2022-09-15 00:00:00,2022-09-21 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""69e0c9ec"",""Prestataires"":""VeJe6124sx"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""accompagnement à la télédéclaration + activation du registre des séjours"",""Humeur"":""😃"",""Date"":""15/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""21/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recEqFurEd2CSBjqg"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,754604a0,004d0bb5,note,internal,done,Accompagnement Taxe de séjour,"Le 15 septembre 2022, Monsieur LEGROS a envoyé un mail à l'adresse prestataires@otisud.com pour avoir une aide afin de faire sa première déclaration de la taxe de séjour. Il est à noter que le prestataire a appelé ce jour-là (cf. le tableau de bord 2022).",import_berta2_crm,2022-09-15 00:00:00,2022-09-19 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""a1736c1c"",""Prestataires"":""004d0bb5"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Le 15 septembre 2022, Monsieur LEGROS a envoyé un mail à l'adresse prestataires@otisud.com pour avoir une aide afin de faire sa première déclaration de la taxe de séjour. Il est à noter que le prestataire a appelé ce jour-là (cf. le tableau de bord 2022)."",""Humeur"":""😃"",""Date"":""15/09/2022"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""19/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""754604a0"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,6da7bb3a,f0c8fbce,note,internal,done,Autres,Le prestataire souhaite recevoir les photos prises lors de la visite de son hébergement.,import_berta2_crm,2022-09-15 00:00:00,2022-09-16 00:00:00,true,Autres,CRM,"{""ID"":""9917da2f"",""Prestataires"":""f0c8fbce"",""Nom_Presta"":"""",""Objet_du_Contact"":""Autres"",""Sous-catégorie"":"""",""Message"":""Le prestataire souhaite recevoir les photos prises lors de la visite de son hébergement."",""Humeur"":""😃"",""Date"":""15/09/2022"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""16/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""6da7bb3a"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,6da7bb3a,f0c8fbce,note,internal,done,Demande d'attestation OTI,Demande d'attestation prestataire OTI,import_berta2_crm,2022-09-15 00:00:00,2022-09-15 00:00:00,true,Demande d'attestation OTI,CRM,"{""ID"":""be3dc0ec"",""Prestataires"":""f0c8fbce"",""Nom_Presta"":"""",""Objet_du_Contact"":""Demande d'attestation OTI"",""Sous-catégorie"":"""",""Message"":""Demande d'attestation prestataire OTI"",""Humeur"":""😃"",""Date"":""15/09/2022"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""15/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""6da7bb3a"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,02f9f539,d571cb3c,note,internal,done,Labels et classements étoiles,presta intéressé par le classement étoiles,import_berta2_crm,2022-09-15 00:00:00,2022-09-15 00:00:00,true,Labels et classements étoiles,CRM,"{""ID"":""ccbc8537"",""Prestataires"":""d571cb3c"",""Nom_Presta"":"""",""Objet_du_Contact"":""Labels et classements étoiles"",""Sous-catégorie"":"""",""Message"":""presta intéressé par le classement étoiles"",""Humeur"":""😃"",""Date"":""15/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""15/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""02f9f539"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,3a3f3d60,b132c6e0,note,internal,done,Accompagnement Taxe de séjour,Ouverture compte à faire,import_berta2_crm,2022-09-19 00:00:00,2022-09-19 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""e9b6a0e4"",""Prestataires"":""b132c6e0"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Ouverture compte à faire"",""Humeur"":""🤔"",""Date"":""19/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""19/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""3a3f3d60"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,4a530b6e,8144dc35,note,internal,done,"Problème  juridique, Sirene",document SIREN en cours,import_berta2_crm,2022-09-23 00:00:00,2022-11-10 00:00:00,true,"Problème  juridique, Sirene",CRM,"{""ID"":""9eb1db64"",""Prestataires"":""8144dc35"",""Nom_Presta"":"""",""Objet_du_Contact"":""Problème  juridique, Sirene"",""Sous-catégorie"":"""",""Message"":""document SIREN en cours"",""Humeur"":""🤔"",""Date"":""23/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""10/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""4a530b6e"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,92c88920,52e311cf,note,internal,done,Accompagnement Taxe de séjour,ouverture TDS,import_berta2_crm,2022-09-23 00:00:00,2022-09-23 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""dc23e304"",""Prestataires"":""52e311cf"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""ouverture TDS"",""Humeur"":""🤔"",""Date"":""23/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""23/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""92c88920"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,8acd55dc,663bdba2,note,internal,done,Accompagnement Taxe de séjour,Demande d'aide pour les reversements,import_berta2_crm,2022-09-23 00:00:00,2022-09-23 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""76dcb1b9"",""Prestataires"":""663bdba2"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Demande d'aide pour les reversements"",""Humeur"":""🤔"",""Date"":""23/09/2022"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""23/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""8acd55dc"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,92c88920,52e311cf,note,internal,done,Accompagnement Taxe de séjour,ajout plateforme,import_berta2_crm,2022-09-23 00:00:00,2022-09-23 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""c5790816"",""Prestataires"":""52e311cf"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""ajout plateforme"",""Humeur"":""🤔"",""Date"":""23/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""23/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""92c88920"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,53c685de,52e311cf,note,internal,done,Promotion SIT (reunion.fr),proposition de référencement SIT,import_berta2_crm,2022-09-27 00:00:00,2022-11-18 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""f0f9500f"",""Prestataires"":""52e311cf"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""proposition de référencement SIT"",""Humeur"":""🤔"",""Date"":""27/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""18/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""53c685de"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recHEZWTMQ8a9lBp5,MaSe2519dM,note,internal,done,Promotion Facebook,Demande de promotion sur Facebook,import_berta2_crm,2022-09-27 00:00:00,2022-11-02 00:00:00,true,Promotion Facebook,CRM,"{""ID"":""72964030"",""Prestataires"":""MaSe2519dM"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion Facebook"",""Sous-catégorie"":"""",""Message"":""Demande de promotion sur Facebook"",""Humeur"":""😃"",""Date"":""27/09/2022"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""02/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recHEZWTMQ8a9lBp5"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,4a530b6e,8144dc35,note,internal,done,Accompagnement Taxe de séjour,Nouveau prestataire dont l'établissement n'est pas référencé sur la plateforme TDS,import_berta2_crm,2022-09-27 00:00:00,2022-09-28 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""2254e4e2"",""Prestataires"":""8144dc35"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Nouveau prestataire dont l'établissement n'est pas référencé sur la plateforme TDS"",""Humeur"":""😃"",""Date"":""27/09/2022"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""28/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""4a530b6e"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,53c685de,52e311cf,note,internal,done,Labels et classements étoiles,demande d'infos,import_berta2_crm,2022-09-27 00:00:00,2022-09-27 00:00:00,true,Labels et classements étoiles,CRM,"{""ID"":""9b2f5140"",""Prestataires"":""52e311cf"",""Nom_Presta"":"""",""Objet_du_Contact"":""Labels et classements étoiles"",""Sous-catégorie"":"""",""Message"":""demande d'infos"",""Humeur"":""😃"",""Date"":""27/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""27/09/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""53c685de"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,3e9ccb68,VeJe6124sx,note,internal,done,Accompagnement Taxe de séjour,à faire entrer en plateforme : voir si classement étoiles ou pas,import_berta2_crm,2022-09-28 00:00:00,2022-11-14 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""425eac42"",""Prestataires"":""VeJe6124sx"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""à faire entrer en plateforme : voir si classement étoiles ou pas"",""Humeur"":""🤔"",""Date"":""28/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""14/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""3e9ccb68"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,92c88920,52e311cf,note,internal,done,Promotion Facebook,souhaite un post sur la page OTISUD pour les 2 hébergements,import_berta2_crm,2022-09-28 00:00:00,2022-11-10 00:00:00,true,Promotion Facebook,CRM,"{""ID"":""5cc14260"",""Prestataires"":""52e311cf"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion Facebook"",""Sous-catégorie"":"""",""Message"":""souhaite un post sur la page OTISUD pour les 2 hébergements"",""Humeur"":""🤔"",""Date"":""28/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""10/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""92c88920"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,05E89ADE3E,DaFa4620tI,note,internal,done,Promotion SIT (reunion.fr),nouvelle structure à référencer,import_berta2_crm,2022-09-30 00:00:00,2022-11-16 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""98c5298c"",""Prestataires"":""DaFa4620tI"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""nouvelle structure à référencer"",""Humeur"":""😃"",""Date"":""30/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""16/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""05E89ADE3E"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,05E89ADE3E,DaFa4620tI,note,internal,done,Promotion Facebook,post à faire,import_berta2_crm,2022-09-30 00:00:00,2022-11-09 00:00:00,true,Promotion Facebook,CRM,"{""ID"":""d56ad891"",""Prestataires"":""DaFa4620tI"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion Facebook"",""Sous-catégorie"":"""",""Message"":""post à faire"",""Humeur"":""🤔"",""Date"":""30/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""09/11/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""05E89ADE3E"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,05E89ADE3E,DaFa4620tI,note,internal,done,Accompagnement Taxe de séjour,création de fiche,import_berta2_crm,2022-09-30 00:00:00,2022-10-06 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""99534d59"",""Prestataires"":""DaFa4620tI"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""création de fiche"",""Humeur"":""😃"",""Date"":""30/09/2022"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""06/10/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""05E89ADE3E"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,02f9f539,d571cb3c,note,internal,done,Accompagnement Taxe de séjour,Madame MAILLOT est venue au bureau le 04 octobre 2022 lors de la réunion d'équipe. Cette dernière souhaite avoir un accompagnement personnalisé.,import_berta2_crm,2022-10-04 00:00:00,2022-10-06 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""e95c0736"",""Prestataires"":""d571cb3c"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Madame MAILLOT est venue au bureau le 04 octobre 2022 lors de la réunion d'équipe. Cette dernière souhaite avoir un accompagnement personnalisé."",""Humeur"":""😃"",""Date"":""04/10/2022"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""06/10/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""02f9f539"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recaYKZd71rGpIVVl,GrPi2787iX,note,internal,done,Accompagnement Taxe de séjour,"Le 05 octobre 2022, Monsieur GRONDIN est passé au bureau pour déposer le registre du logeur du mois de septembre 2022.",import_berta2_crm,2022-10-05 00:00:00,2022-10-10 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""b5c00c7f"",""Prestataires"":""GrPi2787iX"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Le 05 octobre 2022, Monsieur GRONDIN est passé au bureau pour déposer le registre du logeur du mois de septembre 2022."",""Humeur"":""😃"",""Date"":""05/10/2022"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""10/10/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recaYKZd71rGpIVVl"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,e270df62,8657bf32,note,internal,done,Promotion SIT (reunion.fr),La fiche de cet établissement est à modifier sur SOUBIK car le prestataire vient de changer la tarification.,import_berta2_crm,2022-10-05 00:00:00,2022-10-06 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""258a31a2"",""Prestataires"":""8657bf32"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""La fiche de cet établissement est à modifier sur SOUBIK car le prestataire vient de changer la tarification."",""Humeur"":""😃"",""Date"":""05/10/2022"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""06/10/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""e270df62"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,b7f612c9,54aa28d1,note,internal,done,Accompagnement Taxe de séjour,Cet établissement n'est pas référencé sur la plateforme de la taxe de séjour.,import_berta2_crm,2022-10-06 00:00:00,2022-10-12 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""c59d152a"",""Prestataires"":""54aa28d1"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Cet établissement n'est pas référencé sur la plateforme de la taxe de séjour."",""Humeur"":""😃"",""Date"":""06/10/2022"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""12/10/2022 00:00:00"",""Humeur_apres"":"""",""Object_id"":""b7f612c9"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
